직업코드,직업명,직업분류,NCS능력단위명,NCS능력단위정의,NCS대분류,NCS중분류,NCS소분류,능력단위코드
K000001124,플라스틱제품 생산기계 조작원,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,압출성형,"압출제품 후가공이란 압출제품의 가치 향상을 위해 성형품 도장, 성형품인쇄, 성형품 표면가공, 후가공 검사를 수행하는 능력이다.",화학·바이오,플라스틱·고무,플라스틱,1704010106
K000001124,플라스틱제품 생산기계 조작원,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,고무프라스틱기계설치·정비,고무프라스틱기계 유지보수란 사용설명서에 의거하여 최적의 성능을 유지하기 위해 고무프라스틱 기계장치를 점검하고 유지보수하는 능력이다.,기계,기계장치설치,기계장비설치·정비,1505010510
K000001124,플라스틱제품 생산기계 조작원,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,고무배합,"고무배합 원가관리란 고무배합물의 조성원가 분석, 가공원가 분석, 원가개선방안 수립 등의 업무를 수행하는 능력이다.",화학·바이오,플라스틱·고무,고무,1704020109
K000000916,상하수도 처리장치 조작원,환경관련 장치 조작원,자동차섀시정비,자동차 정비 작업환경 관리란 자동차 정비작업 도중 발생되는 유해물질 등으로부터 작업자를 보호하기 위해 보호구를 선택하는 능력과 작업 시 장비 및 공구로부터 안전을 고려하여 작업하는 능력이다.,기계,자동차,자동차정비,1506030319
K000000916,상하수도 처리장치 조작원,환경관련 장치 조작원,폐기물관리,폐기물관리 행정업무란 폐기물관리를 위하여 폐기물정책을 파악하고 처리시설의 적법한 운영·관리와 제반사항 준수를 위한 행정업무와 민원업무를 수행하는 능력이다.,환경·에너지·안전,산업환경,폐기물관리,2301030214
K000000916,상하수도 처리장치 조작원,환경관련 장치 조작원,수질공정관리,물리적 처리공정 운전이란 수처리 공정의 기본이 되는 침전 및 막여과 등물리적 처리공정의 운영 최적화를 위한 운전 조건 등을 도출하여 처리 공정을 효율적으로 운전하는 능력이다.,환경·에너지·안전,산업환경,수질관리,2301010215
K000001072,"섬유 제조기계 조작원(방적,방사,연사,합사,권사기등)",섬유 제조·가공 기계 조작원,방적,"방적원가관리란 구매 가격 전략에 따라 제품 표준원가를 설정하고 생산전, 후 원가를 비교 분석하여 조정원가를 확정, 통제할 수 있는 능력을 말한다.",섬유·의복,섬유제조,섬유생산,1801010213
K000001072,"섬유 제조기계 조작원(방적,방사,연사,합사,권사기등)",섬유 제조·가공 기계 조작원,방사,"방사 테이크업은 폴리머가 압출, 냉각공정을 거쳐 방사유제 처리된 실이후공정에서    요구하는 품질수준으로 연신하고, 권취하는 공정으로 실걸이 작업과 사주행상태 및    관련 공정설비를 점검․관리하는 능력이다.",섬유·의복,섬유제조,섬유생산,1801010115
K000001072,"섬유 제조기계 조작원(방적,방사,연사,합사,권사기등)",섬유 제조·가공 기계 조작원,방사,"방사 설비준비란 섬유 생산을 위한 사전확인 단계로써 생산에 필요한 방사부품 준비와 각종 계측설비를 확인하고, 설비의 운전 상태를 점검·관리하는 능력이다.",섬유·의복,섬유제조,섬유생산,1801010102
K000001122,재단사,"패턴사, 재단사 및 재봉사",무대미술,무대미술 계획 수립이란 공연 조건을 파악하는 능력이다.,문화·예술·디자인·방송,문화·예술,공연예술,0801030501
K000001122,재단사,"패턴사, 재단사 및 재봉사",석공예,전통 석조물의 분석은 기존 석조물의 형식과 의미를 파악하는 능력이다.,인쇄·목재·가구·공예,공예,공예,2202010317
K000001122,재단사,"패턴사, 재단사 및 재봉사",무대의상,무대의상 제작준비란 결정된 디자인을 의상 및 장신구로 제작하기 위해작업지시서를 작성하고 예산을 편성하며 시장조사를 통하여 원부자재를구입하는 능력이다.,문화·예술·디자인·방송,문화·예술,공연예술,0801030903
K000001182,패턴사,"패턴사, 재단사 및 재봉사",패턴,메인패턴 제작이란 패턴 수정사항을 확인한 후 겉감패턴과 부속패턴을 완성하는 능력이다.,섬유·의복,패션,패션제품기획,1802010304
K000001182,패턴사,"패턴사, 재단사 및 재봉사",패턴,여성복 샘플패턴 제작이란 여성복 샘플겉감패턴 제작에 필요한 사이즈와패턴제작방법을 정하고 샘플겉감패턴을 제작하는 능력이다.,섬유·의복,패션,패션제품기획,1802010313
K000001182,패턴사,"패턴사, 재단사 및 재봉사",편직의류생산,"편직의류 패턴제작이란 편직의류 생산을 위하여 패턴 작업, 그레이딩, 연단, 재단하는 능력이다.",섬유·의복,패션,패션제품생산,1802020207
K000007457,한복제조원,의복 제조원 및 수선원,웨딩이벤트,"한복 예단 상담·관리란 한복을 제작·관리하고, 매장 환경 관리, 함·예단 포장 관리, 고객 상담, 상품의 출고까지 관리하는 능력이다.",이용·숙박·여행·오락·스포츠,결혼·장례,결혼서비스,1202010404
K000000943,종이제품 생산기계 조작원,목재·펄프·종이 생산기계 조작원,펄프·종이제조,분급 개질이란 해리와 탈묵 공정을 거친 지료를 목표로 하는 지종 생산에사용하기 위하여 지료를 분류하고 최적의 상태로 만들고 유지하는 능력이다.,농림어업,임업,임산물생산·가공,2403030324
K000000943,종이제품 생산기계 조작원,목재·펄프·종이 생산기계 조작원,펄프·종이제조,지필 압착 탈수란 물리적 힘을 가하여 알맞은 지필구조를 유지하면서 최대의 탈수를 실시하는 능력이다.,농림어업,임업,임산물생산·가공,2403030331
K000000943,종이제품 생산기계 조작원,목재·펄프·종이 생산기계 조작원,펄프·종이제조,적층 가공이란 기재에 동종 또는 이종의 복수 적층기재를 접착하여 기재가 지니고 있는 특성을 살리고 동시에 결점을 보완하거나 새로운 기능을부가시켜 요구기능을 원지에 더하는 능력이다.,농림어업,임업,임산물생산·가공,2403030335
K000000971,가구 조립원,가구·목제품 제조·수리원,목재가공,"목재집성가공 실무란 목재고유의 특성을 보완하고 가공수율을 극대화하기위하여 원재료를 준비하고, 집성재를 제조한 후 품질검사 및 포장작업을할 수 있는 능력이다.",농림어업,임업,임산물생산·가공,2403030247
K000000971,가구 조립원,가구·목제품 제조·수리원,목재가공,목질삭편 제조 가공이란 목질계 원료로부터 전처리를 통해 고객이 요구하는 품질수준에 적합한 목질삭편을 제조 및 관리하는 능력이다.,농림어업,임업,임산물생산·가공,2403030235
K000000971,가구 조립원,가구·목제품 제조·수리원,가구제작,"가구 세공작업은 수공구와 목재가공기계를 사용하여 가구 심미성 향상을위하여 조각, 상감, 접목 기법을 사용할 수 있는 능력이다.",인쇄·목재·가구·공예,공예,공예,2202010608
K000001077,공예원,공예원 및 귀금속세공원,칠공예,칠공예 기물준비는 고안된 설계도면과 시방서대로 기물을 주문제작하고검수하는 능력이다.,인쇄·목재·가구·공예,공예,공예,2202010103
K000001077,공예원,공예원 및 귀금속세공원,나전칠기,자개 선별작업은 자개의 종류와 특성을 파악하고 색상을 구분하고 가공하여 나전칠기 제작에 사용할 자개를 선별하는 능력이다.,인쇄·목재·가구·공예,공예,공예,2202010818
K000001077,공예원,공예원 및 귀금속세공원,칠공예,"칠공예 제품기획은 상담자가 의도하는 목적이나 내용을 협의하여 주문 상담하고, 법률적·기술적·경제적인 조사를 통해 칠공예 제품을 기획하여계약을 체결하는 능력이다.",인쇄·목재·가구·공예,공예,공예,2202010101
K000001035,조경원,작물재배 종사자,조경사업관리,"조경관련 법규정 적정성 검토란 해당사업별 조경 계획, 설계, 시공, 사업관리단계의 법규, 기준이 적정하게 반영되었는지 검토하는 능력이다.",건설,조경,조경,1405010402
K000001035,조경원,작물재배 종사자,채소재배,채소정식포장관리란 채소작물을 묘 단계에서 재배포장으로 옮기고 포장의양수분과  잡초를 관리하는 능력이다.,농림어업,농업,작물재배,2401010313
K000001035,조경원,작물재배 종사자,임산물생산,"조경수 관리란 녹지 조성과 경관 향상 소재로 활용되는 조경수의 생산을 위하여 수형 조절, 비배 관리, 병해충 방제 등을 수행하는 능력이다.",농림어업,임업,임산물생산·가공,2403030118
K000007484,곡식작물재배원,작물재배 종사자,전작재배,"전작 생산물관리란 전작 생산물을 안전하게 건조시키고, 소비자의 요구에따른 품질과 규격에 맞게 선별․포장하며, 작물별 조건에 알맞은 저장시설에 저장 관리하는 능력이다.",농림어업,농업,작물재배,2401010216
K000007484,곡식작물재배원,작물재배 종사자,임산물생산,"산나물 재배 적지 선정이란 국민건강에 필요한 먹을거리 생산을 위하여, 이에 필요한 산나물의 특성을 이해하고 재배에 알맞은 적지 선정을 수행하는 능력이다.",농림어업,임업,임산물생산·가공,2403030126
K000007484,곡식작물재배원,작물재배 종사자,임산물생산,"산나물 육묘 재배란 국민건강에 필요한 먹을거리 생산을 위하여, 이에 필요한 산나물 육묘 관리, 재배 관리, 병해충 관리를 수행하는 능력이다.",농림어업,임업,임산물생산·가공,2403030127
K000007486,과수작물재배원,작물재배 종사자,전작재배,"전작 생산물관리란 전작 생산물을 안전하게 건조시키고, 소비자의 요구에따른 품질과 규격에 맞게 선별․포장하며, 작물별 조건에 알맞은 저장시설에 저장 관리하는 능력이다.",농림어업,농업,작물재배,2401010216
K000007486,과수작물재배원,작물재배 종사자,임산물생산,"산나물 재배 적지 선정이란 국민건강에 필요한 먹을거리 생산을 위하여, 이에 필요한 산나물의 특성을 이해하고 재배에 알맞은 적지 선정을 수행하는 능력이다.",농림어업,임업,임산물생산·가공,2403030126
